id_producto,clave,no_parte,nombre,modelo,id_marca,id_categoria,id_subcategoria
10259,NBKVIC620,OSS 1000,UPS LINEA,OSS 1000 ON LINE,168,127,809
10260,KITVGO170,KM-304,Kit de Teclado y Mouse.,KM-304,259,610,582
10261,CELMOT310,One Macro 64 GB,Celular,One Macro 64 GB,106,625,175
10262,SOFZKT340,MB360ID,Control de Acesso,MB360ID,419,882,909
10263,SOFZKT350,MULTIBIO 800,Control de Acesso,MULTIBIO 800,472,882,909
10264,ACCHKV1060,DS-1600KI,,DS-1600KI,491,632,795
10265,IMPSMP1170,SRP-275IIICOPG,,SRP-275,194,621,792
10266,CELMOT280,E6 PLUS 32 GB,Celular,E6 PLUS 32 GB,106,625,175
10267,CELMOT300,E6 PLUS 64 GB,Celular,E6 PLUS 64 GB,106,625,175
10268,TVIASS1970,ASUS TUF-GTX1650S-O4G-GAMING            ,Tarjeta de Video Gaming,ASUS TUF-GTX1650S-O4G-GAMING            ,20,830,836
10269,TVIASS1960,ROG-STRIX-GTX1650S-A4G-GAMING,Tarjeta de Video Gaming,ROG-STRIX-GTX1650S-A4G-GAMING,20,830,836
10270,TVIASS1950,90YV0DS3-M0NA00,Tarjeta de Video,ASUS DUAL-GTX1660S-O6G-EVO,20,618,156
10271,TVIASS1940,90YV0CU2-M0AA00,Tarjeta de Video Gaming,ASUS TUF-GTX1660-O6G-GAMING,20,830,836
10272,DDUHPO010,2DP97AA#ABL,SSD,S700,362,619,605
10273,DDUHPO040,6MC15AA#ABC,SSD,S700,362,619,605
10274,DDUHPO060,2LU79AA,SSD,S700 2LU79AA#ABL,362,619,605
10275,DDUHPO070,2LU80AA#ABL,SSD,S700,362,619,605
10276,DDUHPO080,2YY42AA#ABL,SSD,EX900,362,619,605
10277,DDUHPO090,2YY43AA#ABL,SSD,EX900,362,619,605
10278,DDUHPO100,2YY44AA#ABL,SSD,EX900,362,619,605
10279,DDUHPO110,5XM46AA#ABC,SSD,EX900,362,619,605
10280,DDUHPO120,5MS22AA#ABC,SSD,EX950,362,619,605
10281,DDUHPO130,5MS23AA#ABC,SSD,EX950,362,619,605
10282,DDUHPO140,5MS24AA#ABC,SSD,EX950,362,619,605
10283,DDUHPO150,5MS28AA#ABC,SSD,5MS28AA#ABC,362,619,605
10284,MEMHPO010,7EH95AA#ABM,Memoria DDR4,S1,362,3,101
10285,GABWAM020,WAM-FC42UR06-D,Gabinete de Piso,WAM-FC42UR06-D,173,796,700
10286,GABWAM030,WAM-FC42UR1-D,Gabinete de Piso,WAM-FC42UR1-D,173,796,700
10287,GABWAM040,WAM-WC22UR06-D,Gabinete de Piso,WAM-WC22UR06-D,173,796,700
10288,GABWAM050,WAM-WC06UR-D,Gabinete de Pared ,WAM-WC06-UR-D,173,796,80
10289,GABWAM060,WAM-WC12UR,Gabinete de Pared,WAM-WC12UR,173,796,80
10290,CELSMG1050,A30S Negro,Celular,A30S Negro 64 GB,135,625,175
10291,CELSMG1040,A20S Negro,Celular,A20S Negro 32 GB,135,625,175
10292,CELSMG1060,A51 Negro,Celular,A51 Negro 128 GB,135,625,175
10293,COMLEN8430,81SX00DLLM,Laptop,81SX00DLLM,96,616,585
10294,CAMZKT010,BS31A11A,C·mara Bullet HDCVI,BS31A11A,419,632,1052
10295,CAMZKT020,BS31A11BN,C·mara Bullet HDCVI,BS31A11BN,419,632,1052
10296,CAMZKT030,BS-32B11A,C·mara Bullet HDCVI,BS-32B11A,419,632,1052
10297,CAMZKT040,BS-32B11B,C·mara Bullet HDCVI,BS-32B11B,419,632,1052
10298,CAMHLK590,DS-2CE56H0T-IT3ZF,C·mara Eyeball,DS-2CE56H0T-IT3ZF,491,632,1053
10299,CAMZKT060,ES32B11J,C·mara Domo HDCVI,ES32B11J,419,632,1053
10300,ACCMVA1250,ENS-BT912,Baterias,ENS-BT912,289,127,809
10301,CAMZKT050,ES31A11J,C·mara Domo HDCVI,ES31A11J,419,632,1053
10302,CAMHLK530,THC-B120-PC,Camaras de Seguridad,THC-B120-PC,491,632,1052
10303,DVRZKT010,Z8304XES,DVR Pentahibrido,Z8304XES,419,632,1051
10304,DVRZKT020,Z8304XEC-CL, DVR HDCVI Pentahibrido,Z8304XEC-CL,419,632,1051
10305,DVRZKT030,Z8308XE-SL,DVR HDCVI Pentahibrido,Z8308XESL,419,632,1051
10306,DVRZKT040,Z8308XE-CL,DVR HDCVI Pentahibrido,Z8308XE-CL,419,632,1051
10307,DVRZKT050,Z8316XESL,DVR HDCVI Pentahibrido,Z8316XESL,419,632,1051
10308,KITZKT010,KIT-8304XEC-S/4-BS31A11M,Kit DVR 4 Canales + 4 C·maras ,KIT-8304XEC-S/4-BS31A11M,419,632,1050
10309,CAMHLK540,DS-2CE16U1T-ITF,Camara Bala 4K,DS-2CE16U1T-ITF,491,632,1052
10310,CAMHLK520,THC-B323-Z,C·mara Bala,THC-B323-Z,511,632,1052
10311,CAMHLK470,THC-T120-MC,C·mara Turret,THC-T120-MC,511,632,1053
10312,CAMHKV800,DS-2CE16C8-TIW3Z,C·mara Bala,DS-2CE16C8-TIW3Z,491,632,1052
10313,CAMHLK580,THC-T340-VF,Camara,THC-T340-VF,511,632,1053
10314,CAMHLK570,THC-T320-VF,C·mara Turret,THC-T320-VF,511,632,1053
10315,CAMHLK560,THC-B340-VF,C·mara Bala,THC-B340-VF,511,632,1052
10316,CAMHLK550,THC-D310-VF,C·mara Turret,THC-D310-VF,491,632,1053
10317,CAMHKV1790,DS-2AE5225T-A,C·mara Turret,DS-2AE5225T-A,491,632,1053
10318,CAMHKV1780,DS-2CE56H0T-VPIT3ZF,C·mara Turret,DS-2CE56H0T-VPIT3ZF,491,632,1053
10319,CAMHKV1770,B7-LPR-TURBO,C·mara Bala,B7-LPR-TURBO,502,632,1052
10320,CAMHKV1760,DS-2CE16H0T-ITFC,C·mara Bala,DS-2CE16H0T-ITFC,491,632,1052
10321,MEMDAT4990,AD4S2400716G17-SGN,Memoria DDR4,Premier,8,3,101
10322,MEMDAT4970, AX4U360038G18A-ST60,Memoria RAM,XPG SPECTRIX D60G,8,3,101
10323,CAMHKV1690,THC-T120-PC,C·mara Turret,THC-T120-PC,511,632,1053
10324,CAMHKV1740,DS-2CE76U1T-ITMF,Camara Eyeball,DS-2CE76U1T-ITMF,491,632,1053
10325,MONASS690,VA24EHEY,Monitor,VA24EHEY,20,3,107
10326,DVRHKV320,DVR-204G-F1,DVR,DVR-204G-F1,511,632,1050
10327,DVRHLK110,DVR-208G-F1,DVR,DVR-208G-F1,511,632,1050
10328,DVRHLK120,DVR-216G-F1,DVR,DVR-216G-F1,511,632,1051
10329,MONASS700,VA27EHEY ,Monitor,VA27EHEY ,20,3,107
10330,ACCEPC320,PLK-12-DC-20-ABK,Fuente de Poder,PLK-12-DC-20-ABK,502,632,981
10331,CABSTA5190,PXTC13C20146,Cable de AlimentaciÛn para PC,PXTC13C20146,369,677,679
10332,BOCGEN3510,AC-929721,Bocinas Gaming USB,Wonder X,6,626,41
10333,MOUGEN2020, AC-929677,Mouse Gaming,Electrous X,6,830,834
10334,TECGEN970,AC-929615,Teclado Gaming,Aurean X,6,830,837
10335,TECGEN960,AC-929806,Teclado,Multimedia T300,6,610,157
10336,KITACT610,AC-929813,Kit Teclado y Mouse ,K400,6,610,517
10337,BOCBLR030,BR-929769,Headset Gaming,Magma,485,830,839
10338,BOCBLR040,BR-929776,Headset Gaming,Hesix,6,830,839
10339,MONVGO110,MG500,Monitor,MG500,450,3,107
10340,CARXRX6760,006R01738,Toner,006R01738,175,5,165
10341,MOUMST1540,PC-044796,Mouse Optico ,PC-044796,125,610,110
10342,MOUMST1550,PC-044802,Mouse Optico ,PC-044802,125,610,110
10343,ACCQIA260,QCT-406001,Rollo de Etiquetas TÈrmicas,ANJET ,504,636,67
10344,ACCQIA360,GTS-28001N,Mouse Pad,SWIFT ,544,610,798
10345,ACCQIA380,TW-1303,Soporte para Proyector,TW-1303,544,627,142
10346,BOCMST2900,PC-112914,Bocinas EstÈreo,PC-112914,125,626,41
10347,ACCTCH9230,TZCARGIN01,Cargador Inal·mbrico,TZCARGIN01,155,627,770
10348,BOCMST2910,PC-112983,Mini Bafle BT,PC-112983,125,626,41
10349,BOCMST2920,PC-112891,Bocina,PC-112891,125,626,41
10350,ACCTCH9260,TZCABTRI01,Cable Cargador USB,TZCABTRI01,155,520,1010
10351,ACCTCH9270,TZBOCBT01,Bocinas Inalambricas,TZBOCBT01,155,626,41
10352,BOCMST2970,PC-112969,Bocina Portatil,Drum,125,626,41
10353,BOCMST2960,PC-112952,Bocina Inal·mbrica,Drum,125,626,41
10354,BOCMST2950,PC-112884,Bocina Inal·mbrica,BT Adagio,125,626,41
10355,BOCMST2940,PC-112877,Bocina Inal·mbrica,BT Adagio,125,626,41
10356,BOCMST2930,PC-112907,Bocina Inal·mbrica,Drop BT,125,626,41
10357,MALGEN3650,PC-083610,Portafolio Ejecutivo,PC-083610 ,125,617,1024
10358,SILNCB010,NA-0939B,Silla Gamer,RAVEN,195,830,901
10359,SILNCB020,NA-0939N,Silla Gamer ,RAVEN,195,830,901
10360,SILNCB030,NA-0940B,Silla Gamer,FALCON,195,830,901
10361,SILNCB040,NA-0940R,Silla Gamer,FALCON,195,830,901
10362,SILNCB050,NA-09S1B,Silla Gamer,NINJA,195,830,901
10363,SILNCB060,NA-09S1R,Silla Gamer,NINJA,195,830,901
10364,MOUVGO450,MO-306-BK,Mouse Inal·mbrico Iluminado,MO-306,259,610,110
10365,MOUVGO460,MO-306-RD,Mouse Inal·mbrico Iluminado,MO-306,259,610,110
10366,MOUVGO470,MO-306-BL,Mouse Inal·mbrico Iluminado,MO-306,259,610,110
10367,CARXRX6570,115R00135,Fusor,115R00135,175,635,58
10368,MBDGIG4110,B450 AORUS PRO WIFI,Motherboard,B450 AORUS PRO WIFI,72,3,109
10369,MBDGIG4100,X570 AORUS ULTRA,Motherboard,X570 AORUS ULTRA,72,3,109
10370,DDUSGT1390,ST1000VX008,Disco Duro,SkyHawk Lite,139,619,64
10371,SWTDAH150,DH-PFS3005-5GT-L,Switch para Escritorio 5 Puertos,DH-PFS3005-5GT-L,363,629,143
10372,SWTDAH160,DH-PFS3008-8GT-L,Switch para Escritorio 8 Puertos,DH-PFS3008-8GT-L,363,629,143
10373,CAMHKV1750,DS-2CE16D0T-ITFS,C·mara Bala,DS-2CE16D0T-ITFS,491,632,1052
10374,CAMHKV1680,DS-2AE4225T-IA,C·mara PTZ,DS-2AE4225T-IA,491,632,1054
10375,NBKBIT310,SBOL6KRT3U-2HV,No Break,6KVA,144,127,809
10376,MEMDAT5010,AX4U413338G19J-ST60,Memoria RAM,XPG SPECTRIX D60G,8,3,101
10377,BATOVL2000,OTA1493,Bateria para MacBook Pro 13,OTA1493,119,617,1030
10378,BATOVL1160,OTA1417,Bateria para MacBook Pro 15,OTA1417,119,617,1030
10379,BATOVL1190,OTUX441,Bateria para Laptop Asus,OTUX441,119,617,1030
10380,BATOVL1180,OTHTS14P,Bateria para Laptop HP,OTHTS14P,119,617,1030
10381,BATOVL1150,OTH255,Bateria para Laptop HP,OTH255,119,617,1030
10382,BATOVL1170,OTD1564,Bateria para Laptop Dell,OTD1564,119,617,1030
10383,BATOVL1130,OTSBPS22,Bateria para Laptop Sony,OTSBPS22,119,617,1030
10384,BATOVL1120,OTIT430,Bateria para Laptop Lenovo,OTIT430,119,617,1030
10385,ACCHPE1400,766203-B21,Cable SATA Adaptador de Lector DVD,766203-B21,77,583,914
10386,ACCHPE1960,P06303-B21,Abanico para Tarjetas PCIe Adicionales,ProLiant ML30 Gen10,77,583,965
10387,ACCHPE2230,P06309-B21,Kit de Adaptador de Lector DVD,,77,583,965
10388,SERHPE760,P16927-S01,Servidor,ML30 GEN 10,77,590,821
10389,CELSMG1080,A30S Negro 64 GB,Celular,A30S Negro 64 GB,135,625,175
10390,ACCRBT6220,569458,CONVERTIDOR USB C,569458,267,630,713
10391,CABCIS100, CAB-SPWR-30CM=,Cable,StackPower,36,677,683
10392,ACPCIS740,AIR-AP3802P-A-K9,Access Point Aironet,AIR-AP3802P-A-K9,36,629,25
10393,ACCCNN4030,0865C001AA,Alimentador de Papel,PF-C1,32,604,623
10394,GABYEY180,YGA-497011,Gabinete Gamer,ABYSS 2500,545,830,832
10395,GABYEY190,YGA-49702,GABINETE ABYSS C/T BLA,ABYSS 2500,545,830,832
10396,KITVIC040,VCKFV600M,KIT DE ENRG√çA SOLAR DE 600W MONOF√ÅSICO,VCKFV600M,168,954,959
10397,KITVIC030,VCKFV2200B,KIT DE ENERG√çA SOLAR DE 2200W BIF√ÅSICO,VCKFV2200B,168,954,959
10398,KITVIC020,VCKFV1200B,KIT DE ENERGIA SOLAR DE 1200W BIF√ÅSICO,VCKFV1200B,168,954,959
10399,KITVIC010,VCKFV600B,KIT DE ENERGIA SOLAR DE 600W BIF√ÅSICO,VCKFV600B,168,954,959
10400,PANHSE650,32H5500F,SMART TV LED,32H5500F,368,625,671
10401,GABNCB040,NA-0602,Gabinete Gaming,HYDRA Crystal Case,195,830,832
10402,GABNCB050,NA-0603,Gabinete Gaming,PLAYER Crystal Case,195,830,832
10403,GABNCB060,NA-0605,Gabinete Gaming,X Crystal Case,195,830,832
10404,MBDINT3590,BOXNUC5I3RYHSN,Mini PC,NUC,84,616,588
10405,TABHWL030,EDA71-1-B741SAGRK,Tablet,ScanPal EDA71,76,616,591
10406,TABHWL040,EDA71-1-B961EAGRK,Tablet,ScanPal EDA71,76,616,591
10407,ACCHPE230,631341-B21,Kit de Teclado y Mouse para Servidor,631341-B21,77,610,517
10408,ACCMST4030,PC-108054,Conector Inteligente IOT,PC-108054,125,960,961
10409,ACCMST4040,PC-108177,Conector Inteligente Doble IOT,PC-108177,125,960,961
10410,ACCMST4060,PC-108047,Base Inteligente para Foco IOT,PC-108047,125,960,961
10411,ACCMST4070,PC-108139,Sistema de Alarma Inteligente,PC-108139,125,841,842
10412,ACCMST4080,PC-108078,Control IR Inteligente IOT,PC-108078,125,960,1016
10413,SOFPDV800,MYBCORP,Software POS y Control Administrativo,Corporativa V20,108,728,140
10414,SOFPDV790,ACT20,ActualizaciÛn Software POS a VersiÛn 2020,ACT20,108,728,140
10415,SOFPDV780,MYB20,Software POS y Control Administrativo,Est·ndar V20,108,728,140
10416,ACCVGO2030,LRG300,Aro de Luz LED,LRG300,450,766,310
10417,MOULOG1970,910-005647,Mouse ,MX MASTER 3,101,610,110
10418,ACCVGO2040,SG200,Stand para Diadema,SG200,450,937,944
10419,BATVGO020,PB-401-WH,Power Bank,PB-401-WH,259,627,767
10420,BATVGO010,PB-401-BK ,Power Bank,PB-401-BK ,259,627,767
"10421,BATVGO040,PB-550-WH,""Power Bank 20,000 mAh"",PB-550-WH,259,627,767"
"10422,BATVGO030,PB-550-BK,""Power Bank 20,000 mAh"",PB-550-BK,259,627,767"
10423,BOCVGO1240,HSG500,Diadema,HSG500,450,830,839
10424,BOCVGO1180,ES-101 Negro,AudÌfonos,Sport,259,627,978
10425,BOCVGO1190,ES-101 Rojo,AudÌfonos,Sport,259,627,978
10426,TECVGO170,KBG500-RD,Teclado Mec·nico,KBG500-RD,450,830,837
10427,TECVGO160,KBG500-BL,Teclado Mec·nico,KBG500-BL,450,830,837
10428,ACCVGO2050,SC-201,Scooter ElÈctrico,SC-201,259,625,975
10429,TECLOG810,920-009322,Teclado Mec·nica Gaming,G513,101,830,837
10430,TECLOG800,920-009388,Teclado Mec·nico Gaming,PRO,101,830,837
10431,ACCMAC2250,MQCY2BE/A,Diadema,Beats Studio3,193,627,977
10432,SOFZKT360,WL10,Terminal de Acceso,WL10,419,633,1037
10433,TVIGIG2380, GV-N1660OC-6GD ,Tarjeta de Video, GV-N1660OC-6GD ,72,618,156
10434,TVIGIG2370,GV-N1030OC-2GI,Tarjeta de Video,GV-N1030OC-2GI,72,618,156
10435,DDUWSD1560,WD20EZAZ,Disco Duro,WD20EZAZ,174,619,64
10436,MEMSAN2200,SDSQXA1-128G-GN6MA,Memoria Micro SD,Extreme,136,609,608
10437,DDUDAT1270,AHD770G-2TU32G1-CRD,Disco Duro Externo,HD770G,8,609,606
10438,DDUDAT1260,AHD770G-2TU32G1-CBK,Disco Duro Externo,HD770G,8,609,606
10439,DDUDAT1250,AHD770G-1TU32G1-CRD,Disco Duro Externo,HD770G,8,609,606
10440,DDUDAT1240,AHD770G-1TU32G1-CBK,Disco Duro Externo,HD770G,8,609,606
10441,BOCVGO1280,BSP-150-RD,Bocina Port·til Bluetooth,BSP-150,259,626,41
10442,BOCVGO1270,BSP-150-GRY,Bocina Port·til Bluetooth,BSP-150,259,626,41
10443,BOCVGO1260,BSP-150-BK,Bocina Port·til Bluetooth,BSP-150,259,626,41
10444,BOCVGO1290,ESB-600,Audifonos Sport Premium ,ESB-600,259,627,978
10445,NBKAPC2220,SRV3KRARK,No-Break,SRV3KRARK,15,127,809
10446,NBKAPC2210,SRV2KRARK,No Break,SRV2KRARK,15,127,809
10447,TECLOG750,920-009296,Teclado Inal·mbrico,MX Keys,101,610,157
10448,TECLOG790,920-009594,Teclado MULTI-DEVICE BLUETOOTH,K380,101,610,157
10449,TECLOG780,920-009595,Teclado MULTI-DEVICE BLUETOOTH,K380,101,610,157
10450,MOULOG2230,910-005773,Mouse Inal·mbrico,M350,101,610,110
10451,MOULOG2220,910-005770,Mouse Inal·mbrico,M350,101,610,110
10452,MOULOG2210,910-005769,Mouse Inal·mbrico,M350,101,610,110
10453,ACCCLP050,7503023290357,Dispositivo para Cobro con Tarjeta,TOTAL,525,634,163
10454,PANSMG3710,QN55Q60TAFXZX,Smart TV,Serie QLED 6,135,625,671
10455,PANSMG3630,UN43TU7000FXZX,Smart TV,Serie 7,135,625,671
10456,PANSMG3650,UN55TU7000FXZX,Smart TV,Serie 7,135,625,671
10457,PANSMG3660,UN58TU7000FXZX ,Smart TV,Serie 7,135,625,671
10458,PANSMG3670,UN65TU7000FXZX,Smart TV,Serie 7,135,625,671
10459,PANSMG3690,UN75TU7000FXZX,Smart TV,Serie 7,135,625,671
10460,KITDAH380,XVR1A04KIT,Kit DVR + 4 C·maras Bullet,XVR1A04KIT,363,632,1050
10461,SOFMSC630,G3S-01310,OEM Windows Server Essential 2019, (16 CORE),104,857,858
10462,COMLEN8610,81SY000VLM,Laptop,Y540-15IRH-PG0,96,616,585
10463,SERDLL7740,PJHW6,,PowerEdge R540,506,590,821
10464,ACCPOL460,7200-85830-034,Polycom Studio,7200-85830-034,444,931,945
10465,AIRPAN270,CS-YS12VKV-61 KIT,,CS-YS12VKV-61 KIT,122,10,27
10466,AIRPAN280,CS-YS12XKV-6-KIT,,CS-YS12VKV-6 KIT,122,10,27
10467,AIRPAN290,CS-YS18VKV-6-KIT,,CS-YS18VKV-6-KIT,122,10,27
10468,AIRPAN300,CS-YS24VKV-6-KIT,Aire acondicionado,CS-YS24VKV-6-KIT,122,10,27
10469,AIRPAN310,CS-YE12VKV-61-KIT,,CS-YE12VKV-61-KIT,122,10,27
10470,AIRPAN320,CS-YE12VKV-6-KIT,,CS-YE12VKV-6-KIT,122,10,27
10471,AIRPAN330,CS-YE18VKV-6-KIT,,CS-YE18VKV-6-KIT,122,10,27
10472,AIRPAN340,CS-YE24VKV-6-KIT,,CS-YE24VKV-6-KIT,122,10,27
10473,ROUMER070,AC12G,,AC12G,484,886,887
10474,BOCMST2990,PC-116806,,- Audifonos on-ear,125,627,978
10475,BOCMST3000,PC-112976,,- Audifonos TWS PC-112976,125,627,978
10476,BOCMST3010,PC-113034,,- Mini barra de audio PC-113034,125,627,978
10477,ACCCDP320,AB24U-25WTRK ,Sistema de enfriamiento,AB24U-25WTRK ,34,796,615
10478,GABYEY200,YGH-49703,,,545,830,832
10479,GABYEY210,YGH-49704,,,545,830,832
10480,MBDGIG4120,H310M M.2 2.0,Tarjeta Madre,,72,3,109
10481,SCAHPI440,6FW08A,, N4000,362,9,66
10482,CAMHLK410,THC-B120-MC,,THC-B120-MC,491,632,1052
10483,NVRHKV240,XMR400HS,,XMR400HS,491,632,49
10484,DVRHKV420,DS-7216HUHI-K2S,,DS-7216HUHI-K2S,491,632,1051
10485,DVRHKV410,DS-7204HUHI-K1/E,,DS-7204HUHI-K1/E,491,632,1051
10486,LCTZBR350,DS4608-SR7U2100SGW,,DS4608-SR7U2100SGW,176,634,96
10487,GABSYS050,SYE-04,,,570,627,675
10488,GABSYS040,SYE-800,,SYE-800,570,627,675
10489,GABSYS010,XGA-9011,,Gabinete para C·mara Profesional o caja IP66,570,627,675
10490,DVRHLK180,DVR-216U-K2,,Grabador DVR-216U-K2 HiLook 16 C·nales,511,632,81
10491,DVRHLK170,DVR-216Q-K1,,Grabador DVR 16 C·nales*1080p,511,632,81
10492,DVRHLK150,DVR-208U-K1,,Grabador DVR HiLook  8 C·nales,511,632,81
10493,DVRHLK140,DVR-208Q-K1,,Grabador DVR HiLook 8 C·nales,511,632,81
10494,DVRHLK130,DVR-208Q-K1,,Grabador DVR HiLook 4 C·nales,511,632,81
10495,CAMHLK650,THC-T140-P,,C·mara Domo EyeBall HiLook 4MP ,491,632,49
10496,CAMHLK640,THC-T323-Z,,C·mara Domo EyeBall HiLook 1080p,491,632,49
10497,CAMHLK630,THC-T120-PS,,C·mara Domo EyeBall HiLook 1080p,491,632,49
10498,CAMHLK620,THC-T120-P,,,511,632,1053
10499,CAMHLK610,THC-B140-P,,C·mara Bala HiLook 4MP ,511,632,1052
10500,CAMHLK600, THC-B220-MC,,C·mara Bala Hikvision 1080p,491,632,1052
10501,ACCHKV1090,DS-1006KI,,Joystick HikVision 485,491,882,889
10502,DVRHKV440,DS-7216HQHI-K1S/A,,DVR HIKVISION MP Lite 16*Canales,491,632,1051
10503,GABEVO390, EV-1013B,,,299,830,832
10504,GABEVO400,EV-1013R,,,299,830,832
"10505,MONBNQ1190,GL2780,,""Monitor BenQ GL2780  27"""""",25,3,107"
10506,CAMHKV1920,DS-2CD2121G0-I,,C·mara IP DOMO 1080P,491,632,1053
10507,CAMHKV1910,H8TURBOM,Camara ocultas analogica Epcom H8TURBOM,H8TURBOM,502,632,1056
10508,CAMHKV1900,DS-2CE37U8T-A,,C·mara Profesional 4K(8MP) ,491,632,49
10509,CAMHKV1880,DS-2CE79U1T-IT3ZF,,C·mara Domo Zoom 4K(8MP) ,491,632,1053
10510,CAMHKV1870,DS-2CE16U1T-IT3F,,C·mara Bala 4K(8MP) ,491,632,1052
"10511,ACCEPC310,XP18DC30HD,Gabinete,""Gabinete de EnergÌa 18 Canales, 30 Amperes "",502,632,981"
10512,CAMUBI040,UVC-G3-MICRO,, C·mara miniatura UniFi G3 MICRO para interior Wi-Fi,415,632,49
10513,COMTOS5220,P17CU-0S501N,Laptop,PT17CU-0S501N,568,616,585
10514,ACCHPE2340,817753-B21,,HPE tarjeta Ethernet 10/25Gb 2-port  Adapter.,362,630,1036
10515,ACCHPE2170,804394-B21,,HPE Tarjeta Controladora RAID,362,925,926
10516,ACCHPE1800,804398-B21,,Controlador SAS HPE Smart Array,362,630,1036
10517,ACCHPE2160,867998-B21,,867998-B21,362,583,918
10518,ACCHPE1520,AF556A,,HPE Cable de Poder C13 (serv),362,583,914
10519,ACCHPE130,716197-B21,,Cable para Servidor HPE Mini SAS HD a Mini SAS HD - 2m,362,583,914
10520,ACCHPE1850,455883-B21,,MÛdulo Transceptor BladeSystem c-Class 10Gb ,362,583,914
10521,ACCHPE2290,870549-B21,,Tarjeta HPE - SAS Expander - 12GB,362,583,918
10522,SOFZBR100, P1109127,,Licencia electrÛnica Zebra Software Designer Professional 3 ,176,728,140
"10523,PLOCNN280,3661C002AA/AB,,""PLOTTER TA-30 36"""""",32,621,121"
"10524,PLOCNN270,3659C002AA/AB,,""PLOTTER TA-20 24"""" "",32,621,121"
10525,ACCVGO2080,CLN-301,Desinfectante,CLN-301,259,1061,1087
10526,ACCHPE1810,826691-B21,,HPE DL38X Gen10 ,362,583,918
10527,ACCHPE1310,826708-B21,,HPE BahÌa de Soporte Universal para modelos DL38X Gen10.,362,583,918
10528,DDUHPE890,P18434-B21,,HPE SSD 960GB SATA 6G Mixed Used SFF ,362,583,917
10529,DDUHPE880,P18432-B21,,HPE SSD 480GB SATA 6G Mixed Used SFF,362,583,917
10530,DDUHPE870,P18420-B21,,,77,583,917
10531,DDUHPE910,801888-B21,,Disco Duro HPE 4TB 6G SATA 7.2K rpm,362,583,917
10532,DDUDLL2060,400-AUST,,,506,619,64
10533,DDUDLL2030,400-BGEB,,,506,619,64
10534,DDUDLL2050, 400-AUWX,Disco Duro,,506,619,64
10535,DDUDLL1360,400-AURS,,,506,619,64
10536,SERHPE810,P18584-001,,E-2224 ,362,590,821
10537,MEMDLL1420, AA940922,,,506,3,101
10538,MONDLL1850, E2420H,,,506,3,107
10539,MONDLL1830,E2220H,,,506,3,107
10540,MONDLL1820,210-AUND,Monitor,,506,3,107
10541,COMDEL2530,4N90F,Laptop,Vostro 3480,506,616,585
10542,IPDMAC3550,MXDD2LZ/A,,IPad Pro,193,616,591
10543,COMMAC3760,MWTK2E/A   ,Laptop,MacBook Air,193,616,585
10544,COMMAC3720,MVH22E/A    ,Laptop,MacBook Air,193,616,585
10545,CAMHKV1840,DS-2CE78U1T-IT3F(12MM),,Digital Technology DS-2CE78U1T-IT3F,491,632,1053
10546,CAMHKV1830,DS2CE71D0TPIRL28MM,,Digital Technology DS-2CE71D0T-PIRL,491,632,1053
10547,SCAHPI380,6FW10A,Esc·ner, N7000,362,9,66
10548,SCAHPI475,6FW09A,Esc·ner,5000 s5,362,9,66
10549,COMLEN9020,81VW000FLM,Laptop,IdeaPad S340,96,616,585
10550,AIOLEN890,F0D70004LD,, IdeaCentre 330,96,616,28
10551,SERDLL7750,FHC1C,,PowerEdge R740 ,506,590,821
10552,GABCOR1010,CP-9020196-NA,,RM850,44,3,189
10553,MEMDAT5070,AX4U300038G16A-SR10,,GAMMIX D10,8,3,101
10554,NBKCYP1210,PR1000RT2U,,PR1000RT2U,46,127,809
10555,ACCCDP330,UPO33-40,,PF365,34,127,809
10556,SILBLR010,BR-929783,,,6,830,901
10557,SILBLR020,BR-929790,,,6,830,901
10558,PROBNQ1970,9H.JGT77.13E,Proyector,MH733 ,25,625,124
10559,PROBNQ1980,9H.JJK77.33E,Proyector,LW820ST,25,625,124
10560,SILSTY110, XZSXZ15B,,SILLA GAMER  RGB XZSXZ15B,571,617,1024
10561,SILSTY120,XZSXZ20R,,,571,830,901
10562,SILSTY140,XZSXZ20B,,,571,830,901
10563,SILSTY150,XZSXZ25A,,,571,830,901
10564,SILSTY160,XZSXZ25R,,,571,830,901
10565,SILSTY170,XZSXZ25O,,,571,830,901
10566,SILSTY180,XZSXZ25B,,,571,830,901
10567,MONYEY030,YMC-70101,Monitor curvo,YMC-70101,545,781,790
"10568,BATDAT330,AP20000D-DGT-5V-CBL,,""PowerBank P20000D de 20,000 mAh"",8,627,767"
"10569,BATDAT320,AP20000D-DGT-5V-CYL,,""PowerBank P20000D de 20,000 mAh."",8,627,767"
"10570,BATDAT310,AP20000D-DGT-5V-CGY,,""PowerBank P20000D de 20,000 mAh"",8,627,767"
10571,SILSTY130,XZSXZ20A,,,571,830,901
10572,MONLGE1840,43SM5KE,Monitor,43SM5KE,98,3,107
10573,ACCBEL570,RVUTT01,,Pinza terminado rapido REVCONNECT 10GX/CAT6,404,677,794
10574,ACCBEL560,AX101790,,Tapa ciega para Jack Modular,404,677,794
10575,ACCBEL550,RV6MJKUTB-S1,,Conector Jack modular Connect RJ45 CAT6,404,677,696
"10576,ACCEPC380,EPMONTVI4K,,""PROBADOR MULTIPLATAFORMA Android LCD 4.3"""" 4K"",502,677,794"
